日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,sector
2024-06-06,1248.27,1246.99,1251.63,1237.52,48236102,843669916564.7,1.14,-2.49,-31.8,3.24,Real Estate
2024-06-07,1215.64,1208.72,1219.53,1207.75,45922975,729929253232.5,0.98,-3.07,-38.27,2.19,Real Estate
2024-06-10,1246.81,1247.37,1247.81,1229.94,63106108,761119993026.67,1.45,3.2,38.65,1.6,Real Estate
2024-06-11,1262.3,1254.68,1283.96,1241.28,69743899,893607247754.09,3.44,0.59,7.3,0.55,Real Estate
2024-06-12,1264.36,1270.28,1279.57,1244.13,60971642,776674837479.68,2.85,1.24,15.6,4.42,Real Estate
2024-06-13,1293.56,1299.16,1318.66,1285.59,58781546,1028251478655.29,2.57,2.27,28.89,1.11,Real Estate
2024-06-14,1295.67,1285.06,1311.97,1275.37,96037165,1410691597463.15,2.87,-1.09,-14.1,4.45,Real Estate
2024-06-17,1316.5,1305.88,1327.19,1305.65,58550227,1120520150401.39,1.65,1.62,20.82,3.2,Real Estate
2024-06-18,1327.63,1323.08,1328.67,1322.89,60459972,1097253459694.59,0.44,1.32,17.2,3.29,Real Estate
2024-06-19,1281.55,1288.42,1305.15,1265.47,60111989,734094114504.52,3.14,-2.62,-34.66,4.23,Real Estate
2024-06-20,1319.3,1327.02,1338.28,1311.43,142043494,2544978996068.76,2.05,3.0,38.6,2.79,Real Estate
2024-06-21,1372.15,1361.31,1384.77,1346.52,51361154,807035841032.86,2.84,2.58,34.29,2.11,Real Estate
2024-06-24,1336.07,1325.95,1337.27,1308.41,88467698,1146756215715.46,2.21,-2.6,-35.36,1.12,Real Estate
2024-06-25,1330.35,1330.86,1335.48,1316.97,45164012,633727965519.78,1.41,0.37,4.91,3.07,Real Estate
2024-06-26,1342.92,1324.31,1356.2,1314.48,78215032,1533505657963.27,3.17,-0.49,-6.55,2.99,Real Estate
2024-06-27,1365.23,1361.48,1365.82,1353.19,86280708,1337710408383.3,0.93,2.81,37.17,1.82,Real Estate
2024-06-28,1313.87,1322.66,1324.1,1305.02,112913166,1947057829671.73,1.46,-2.85,-38.82,3.2,Real Estate
2024-07-01,1415.22,1417.56,1426.58,1403.66,54182358,870957376491.94,1.63,7.17,94.9,2.48,Real Estate
2024-07-02,1412.23,1412.19,1412.81,1401.94,37618959,563173175936.25,0.78,-0.38,-5.37,4.12,Real Estate
2024-07-03,1433.36,1432.62,1455.06,1416.28,44367036,862838450443.18,2.74,1.45,20.43,3.02,Real Estate
2024-07-04,1482.99,1471.95,1488.19,1466.25,106352625,2181970802167.53,1.5,2.74,39.33,4.7,Real Estate
2024-07-05,1457.32,1465.73,1470.42,1452.2,185929068,2317320796083.38,1.25,-0.42,-6.21,2.83,Real Estate
2024-07-08,1450.25,1461.93,1464.93,1444.78,99655192,1450014007914.7,1.39,-0.26,-3.81,4.49,Real Estate
2024-07-09,1452.01,1446.78,1461.91,1436.39,34932573,583993504862.92,1.78,-1.04,-15.14,2.84,Real Estate
2024-07-10,1416.41,1420.73,1425.64,1412.69,97985144,1422100849424.8,0.92,-1.8,-26.06,3.01,Real Estate
2024-07-11,1448.79,1428.03,1452.48,1422.28,40959914,788767737534.28,2.12,0.51,7.3,2.15,Real Estate
2024-07-12,1431.79,1423.74,1444.58,1419.49,55142356,691117649422.64,1.77,-0.3,-4.29,2.3,Real Estate
2024-07-15,1404.36,1408.8,1423.78,1402.92,72103672,1379921949698.86,1.49,-1.05,-14.93,4.7,Real Estate
2024-07-16,1405.83,1395.68,1420.9,1387.32,78427440,1349107535678.08,2.42,-0.93,-13.13,1.5,Real Estate
2024-07-17,1417.53,1411.34,1424.66,1410.0,67843968,959958647010.48,1.04,1.12,15.67,1.05,Real Estate
2024-07-18,1393.68,1388.41,1411.49,1384.63,48615060,702727775280.09,1.94,-1.63,-22.94,4.24,Real Estate
2024-07-19,1380.12,1381.13,1391.27,1359.69,111549515,1429763701589.48,2.32,-0.52,-7.27,3.1,Real Estate
2024-07-22,1409.09,1405.54,1420.48,1404.77,50436052,692453462209.36,1.12,1.77,24.41,1.78,Real Estate
2024-07-23,1394.25,1412.07,1433.67,1394.14,122946071,2260532306554.8,2.84,0.46,6.53,2.45,Real Estate
2024-07-24,1392.92,1382.0,1397.93,1377.27,33274771,488884278166.16,1.5,-2.13,-30.06,2.86,Real Estate
2024-07-25,1352.46,1380.93,1384.98,1342.19,73131165,1293909802988.21,3.19,-0.08,-1.07,3.16,Real Estate
2024-07-26,1388.89,1392.58,1400.42,1369.72,35566847,574484486154.12,2.24,0.84,11.66,4.19,Real Estate
2024-07-29,1406.13,1419.72,1423.87,1402.62,43269505,553924698430.76,1.52,1.95,27.14,2.27,Real Estate
2024-07-30,1393.64,1397.85,1408.61,1381.69,50804418,816230353070.49,1.95,-1.54,-21.87,3.54,Real Estate
2024-07-31,1381.2,1381.81,1384.21,1367.57,140441659,2580135354506.46,1.22,-1.15,-16.03,4.26,Real Estate
2024-08-01,1352.4,1362.19,1380.33,1332.07,126280014,1734570396776.65,3.62,-1.42,-19.63,4.3,Real Estate
2024-08-02,1321.81,1344.19,1356.1,1314.77,101657957,1713092801371.47,3.14,-1.32,-18.0,1.64,Real Estate
2024-08-05,1356.36,1354.68,1359.86,1331.0,66761883,849529742357.26,2.17,0.78,10.48,2.08,Real Estate
2024-08-06,1387.53,1370.38,1400.31,1365.34,72133525,884696967774.32,2.56,1.16,15.7,3.18,Real Estate
2024-08-07,1395.82,1398.77,1409.85,1391.36,123683888,1820285745519.58,1.33,2.07,28.39,4.49,Real Estate
2024-08-08,1403.83,1395.8,1419.74,1376.55,93236761,1395671961972.86,3.14,-0.21,-2.97,4.06,Real Estate
2024-08-09,1368.39,1356.15,1382.25,1345.3,66253855,1197436576164.59,2.75,-2.84,-39.65,3.13,Real Estate
2024-08-12,1358.24,1373.9,1378.24,1339.29,138078896,2128609740330.64,2.91,1.31,17.75,4.93,Real Estate
2024-08-13,1374.08,1377.86,1391.91,1373.39,98667361,1164904668064.23,1.35,0.29,3.96,2.48,Real Estate
2024-08-14,1368.54,1379.1,1380.59,1366.99,74121035,1271414292335.15,0.99,0.09,1.24,4.29,Real Estate
2024-08-15,1336.79,1343.29,1358.02,1320.97,52195748,791218301613.64,2.8,-2.6,-35.81,4.18,Real Estate
2024-08-16,1351.28,1337.62,1351.84,1325.57,49892381,688827310215.9,1.98,-0.42,-5.66,4.59,Real Estate
2024-08-19,1307.04,1305.29,1315.17,1293.79,55501040,986374241776.91,1.65,-2.42,-32.33,4.94,Real Estate
2024-08-20,1323.71,1317.48,1325.04,1308.63,82515395,987181895599.19,1.25,0.93,12.19,2.73,Real Estate
2024-08-21,1305.41,1305.75,1306.47,1305.02,99721455,1874070911043.16,0.11,-0.89,-11.72,1.38,Real Estate
2024-08-22,1282.41,1291.8,1296.47,1282.06,31891627,425916993218.3,1.12,-1.07,-13.96,2.57,Real Estate
2024-08-23,1256.79,1251.69,1273.07,1246.15,24808593,348616660675.04,2.16,-3.1,-40.1,4.34,Real Estate
2024-08-26,1286.63,1277.03,1290.71,1273.96,40802548,755779779840.96,1.31,2.02,25.34,4.26,Real Estate
2024-08-27,1272.46,1270.04,1293.17,1264.56,53551892,906526587972.78,2.26,-0.55,-6.99,2.01,Real Estate
2024-08-28,1275.6,1271.87,1280.25,1266.87,119398070,1293856937363.25,1.06,0.14,1.83,0.71,Real Estate
2024-08-29,1243.5,1252.78,1260.47,1235.85,57070101,861393742126.68,1.99,-1.5,-19.09,2.79,Real Estate
2024-08-30,1216.19,1211.05,1238.45,1203.68,74580279,918787898023.61,2.89,-3.33,-41.73,2.63,Real Estate
2024-09-02,1207.48,1197.81,1208.69,1178.64,80918437,1120395156790.72,2.55,-1.09,-13.24,0.89,Real Estate
2024-09-03,1191.43,1188.55,1201.49,1186.42,39358187,617521473236.86,1.27,-0.77,-9.26,4.08,Real Estate
2024-09-04,1182.27,1195.15,1217.37,1163.77,136242155,1868184034329.0,4.61,0.56,6.6,1.78,Real Estate
2024-09-05,1197.95,1186.31,1204.98,1179.18,47091216,474690490549.92,2.19,-0.74,-8.84,3.41,Real Estate
2024-09-06,1162.28,1168.91,1176.13,1157.07,143220466,1960365899084.0,1.65,-1.47,-17.4,0.96,Real Estate
2024-09-09,1136.05,1133.41,1141.06,1132.33,61645574,570760079762.25,0.77,-3.04,-35.5,4.37,Real Estate
2024-09-10,1140.66,1134.17,1142.16,1130.78,55464201,656665562598.99,1.01,0.07,0.76,3.83,Real Estate
2024-09-11,1122.99,1115.76,1131.35,1113.58,37678696,476999630932.25,1.6,-1.62,-18.41,2.25,Real Estate
2024-09-12,1132.54,1144.9,1169.16,1121.09,72467058,1038149543599.42,4.29,2.61,29.14,3.33,Real Estate
2024-09-13,1148.8,1148.0,1157.32,1135.58,202690592,2686019401600.02,1.91,0.27,3.09,1.34,Real Estate
2024-09-16,1160.91,1160.56,1166.06,1145.48,80743994,849334118847.09,1.8,1.09,12.56,4.93,Real Estate
2024-09-17,1164.4,1154.43,1168.25,1153.33,75166667,1260451244724.09,1.29,-0.53,-6.12,4.08,Real Estate
2024-09-18,1161.92,1158.73,1177.87,1154.14,47048906,684305176815.37,2.06,0.37,4.3,4.05,Real Estate
2024-09-19,1147.63,1137.74,1149.59,1134.47,88277151,1026341857057.06,1.33,-1.81,-20.99,1.19,Real Estate
2024-09-20,1114.19,1110.59,1118.18,1104.23,71043924,1164701948774.52,1.26,-2.39,-27.15,0.58,Real Estate
2024-09-23,1110.1,1110.6,1111.03,1100.28,63629182,1001910332133.08,0.98,0.0,0.0,3.13,Real Estate
2024-09-24,1176.08,1174.72,1183.27,1169.05,84089931,889474090460.26,1.22,5.77,64.12,1.15,Real Estate
2024-09-25,1138.97,1128.65,1153.71,1119.42,26484680,376279272859.17,3.06,-3.92,-46.07,4.01,Real Estate
2024-09-26,1108.35,1117.04,1139.16,1107.69,62441317,831450054660.16,2.84,-1.03,-11.6,2.37,Real Estate
2024-09-27,1164.16,1157.86,1174.26,1146.41,36088545,390681222565.83,2.43,3.65,40.82,2.02,Real Estate
2024-09-30,1164.21,1168.61,1183.08,1162.98,66615593,750011795700.17,1.73,0.93,10.75,0.83,Real Estate
2024-10-08,1198.11,1204.2,1209.03,1197.91,45713321,657626696590.76,0.93,3.05,35.59,4.98,Real Estate
2024-10-09,1195.87,1188.57,1202.35,1178.08,47302801,576227105989.65,2.06,-1.3,-15.63,4.8,Real Estate
2024-10-10,1171.09,1177.33,1188.18,1158.36,33709132,549415527024.3,2.57,-0.95,-11.24,1.09,Real Estate
2024-10-11,1202.45,1199.74,1225.17,1192.53,114700218,1195030983736.12,2.74,1.9,22.41,2.0,Real Estate
2024-10-14,1210.78,1214.34,1223.13,1206.39,46787505,818047576080.33,1.39,1.22,14.6,2.26,Real Estate
2024-10-15,1194.55,1211.68,1226.39,1184.88,48056150,808440964093.04,3.5,-0.22,-2.66,1.84,Real Estate
2024-10-16,1184.11,1180.72,1187.81,1175.59,141146305,2194904297511.43,1.04,-2.56,-30.96,4.71,Real Estate
2024-10-17,1208.6,1207.69,1228.38,1195.11,87223008,1036313887782.76,2.78,2.28,26.96,3.75,Real Estate
2024-10-18,1253.43,1267.96,1271.19,1243.92,23740200,391461839464.4,2.19,4.99,60.27,4.8,Real Estate
2024-10-21,1222.57,1227.72,1243.5,1208.17,131258613,1784134722397.24,2.93,-3.17,-40.24,4.44,Real Estate
2024-10-22,1248.13,1261.81,1261.83,1246.39,149670283,2348668069812.95,1.24,2.78,34.1,3.9,Real Estate
2024-10-23,1255.1,1249.62,1270.03,1245.62,142833195,1818399820588.54,1.96,-0.97,-12.2,3.64,Real Estate
2024-10-24,1251.24,1240.91,1278.04,1230.94,91705656,1576218495174.34,3.83,-0.7,-8.71,4.4,Real Estate
2024-10-25,1253.58,1247.23,1259.9,1239.95,37850135,391069914671.33,1.61,0.51,6.32,3.58,Real Estate
2024-10-28,1224.0,1216.78,1231.62,1209.34,64063622,1000912691540.99,1.84,-2.44,-30.45,1.35,Real Estate
2024-10-29,1211.74,1215.51,1223.08,1208.59,31825466,533858585083.75,1.2,-0.1,-1.27,3.42,Real Estate
2024-10-30,1179.84,1175.98,1186.38,1155.9,42584120,627226237309.25,2.64,-3.25,-39.53,2.82,Real Estate
2024-10-31,1186.76,1186.82,1188.08,1176.19,37676858,417821043106.9,1.01,0.92,10.84,4.92,Real Estate
2024-11-01,1240.86,1239.49,1241.96,1228.45,47989115,594513064214.5,1.1,4.44,52.66,2.79,Real Estate
2024-11-04,1230.29,1223.26,1249.42,1218.86,71269351,1011677568151.58,2.51,-1.31,-16.23,0.67,Real Estate
2024-11-05,1227.36,1218.77,1238.72,1214.23,52564104,660245603520.71,2.02,-0.37,-4.5,1.69,Real Estate
2024-11-06,1212.64,1215.49,1222.57,1208.32,51447329,502420696916.05,1.18,-0.27,-3.28,4.63,Real Estate
2024-11-07,1228.64,1239.1,1242.7,1223.07,56771941,582801358943.48,1.6,1.94,23.62,4.83,Real Estate
2024-11-08,1247.38,1248.78,1255.51,1232.72,138965511,2320959253109.7,1.85,0.78,9.68,3.78,Real Estate
2024-11-11,1269.72,1271.39,1286.23,1269.26,193710968,2114573719290.01,1.34,1.81,22.61,0.76,Real Estate
2024-11-12,1260.29,1258.14,1287.56,1256.15,52412302,955905790690.9,2.5,-1.04,-13.25,0.61,Real Estate
2024-11-13,1275.01,1268.67,1293.65,1262.39,77674463,1093749293204.55,2.48,0.84,10.53,2.66,Real Estate
2024-11-14,1169.25,1182.84,1193.24,1168.97,43114115,678633612574.7,2.08,-6.77,-85.83,5.0,Real Estate
2024-11-15,1193.45,1198.27,1198.35,1184.14,96381579,1025395722509.5,1.2,1.3,15.44,4.41,Real Estate
2024-11-18,1161.97,1168.73,1176.54,1158.78,51741719,875971696796.27,1.53,-2.47,-29.54,4.7,Real Estate
2024-11-19,1169.43,1160.72,1174.88,1150.08,46013600,439911835523.59,2.16,-0.69,-8.01,3.31,Real Estate
2024-11-20,1176.2,1177.67,1178.6,1169.2,178624006,1744935324415.49,0.8,1.46,16.95,4.37,Real Estate
2024-11-21,1137.63,1141.14,1155.87,1130.94,33329897,318805678241.33,2.2,-3.1,-36.53,1.94,Real Estate
2024-11-22,1169.43,1165.66,1183.95,1156.82,19260873,195865197507.33,2.35,2.15,24.52,0.62,Real Estate
2024-11-25,1158.28,1162.41,1171.17,1140.61,94812813,1257276612654.17,2.68,-0.28,-3.25,4.63,Real Estate
2024-11-26,1195.74,1195.85,1197.78,1195.73,54635029,883197167386.93,0.17,2.88,33.43,1.48,Real Estate
2024-11-27,1186.67,1173.9,1191.59,1161.58,47536182,557726122570.63,2.58,-1.84,-21.95,3.78,Real Estate
2024-11-28,1143.11,1130.98,1146.49,1124.18,257319612,3847468465939.2,1.98,-3.66,-42.91,3.47,Real Estate
2024-11-29,1127.23,1129.99,1131.5,1114.31,94594821,1434311310699.37,1.54,-0.09,-0.99,1.21,Real Estate
2024-12-02,1141.67,1142.92,1146.62,1140.65,63766781,1046410062415.73,0.52,1.14,12.93,1.38,Real Estate
2024-12-03,1153.61,1157.91,1168.31,1148.99,46086663,482704862478.17,1.68,1.31,14.99,1.98,Real Estate
2024-12-04,1118.2,1131.27,1142.99,1112.85,82054475,830672912604.96,2.71,-2.3,-26.64,3.91,Real Estate
2024-12-05,1100.97,1094.17,1114.07,1092.61,27606827,267469362521.2,1.96,-3.28,-37.1,0.68,Real Estate
2024-12-06,1102.8,1087.01,1105.23,1085.57,50726006,579802509904.65,1.81,-0.65,-7.16,2.33,Real Estate
2024-12-09,1094.99,1097.91,1109.45,1094.94,64453237,808539907636.02,1.32,1.0,10.9,3.49,Real Estate
2024-12-10,1102.38,1107.81,1112.64,1101.2,73056663,908977646240.28,1.04,0.9,9.9,1.27,Real Estate
2024-12-11,1140.44,1142.31,1150.3,1129.27,61146570,684466746545.38,1.86,3.11,34.5,1.04,Real Estate
2024-12-12,1134.01,1133.43,1139.23,1131.29,46427122,650085484839.81,0.7,-0.78,-8.87,2.26,Real Estate
2024-12-13,1083.84,1091.27,1096.46,1071.24,104044689,1177184407285.87,2.35,-3.72,-42.16,1.79,Real Estate
2024-12-16,1113.99,1117.06,1122.73,1109.56,28750715,339231564607.09,1.19,2.36,25.79,3.42,Real Estate
2024-12-17,1127.92,1121.09,1130.69,1115.79,57141320,559805959628.91,1.34,0.36,4.03,4.86,Real Estate
2024-12-18,1127.94,1127.08,1128.53,1121.18,50679635,693757402285.0,0.66,0.53,5.99,0.52,Real Estate
2024-12-19,1152.75,1144.03,1159.8,1134.4,108897926,1568118821407.36,2.24,1.5,16.95,4.56,Real Estate
2024-12-20,1175.17,1172.6,1177.47,1170.08,52198193,814408695001.79,0.63,2.5,28.57,2.45,Real Estate
2024-12-23,1164.06,1171.71,1174.77,1161.09,81721834,1371974553299.62,1.18,-0.08,-0.89,3.49,Real Estate
2024-12-24,1194.79,1198.93,1199.0,1190.77,77556975,1242474459497.56,0.69,2.32,27.22,4.33,Real Estate
2024-12-25,1213.62,1211.81,1218.87,1198.16,26230694,306747549226.39,1.73,1.07,12.88,3.08,Real Estate
2024-12-26,1187.51,1195.56,1196.0,1184.68,63539753,733035392450.12,0.96,-1.34,-16.25,0.94,Real Estate
2024-12-27,1180.68,1189.62,1195.78,1169.86,27470742,470772675138.02,2.22,-0.5,-5.94,1.13,Real Estate
2024-12-30,1195.33,1203.94,1212.78,1184.23,78267469,1275010529378.92,2.41,1.2,14.32,4.05,Real Estate
2024-12-31,1190.18,1186.51,1192.18,1182.97,45573603,728680530163.44,0.78,-1.45,-17.43,1.53,Real Estate
2025-01-06,1204.54,1207.19,1219.49,1201.69,118845488,1870550251406.96,1.48,1.74,20.68,3.06,Real Estate
2025-01-07,1219.24,1210.65,1221.47,1205.23,59985651,716804118676.84,1.35,0.29,3.46,2.43,Real Estate
2025-01-08,1212.97,1219.52,1226.36,1206.49,44677110,759075715520.28,1.65,0.73,8.88,1.87,Real Estate
2025-01-09,1235.8,1254.29,1256.86,1232.84,119631821,1350509440859.34,1.95,2.85,34.77,4.04,Real Estate
2025-01-10,1261.87,1262.86,1268.53,1254.38,42459231,560337079956.39,1.13,0.68,8.57,3.79,Real Estate
2025-01-13,1276.78,1264.29,1283.6,1255.1,102702552,1353680708700.46,2.27,0.11,1.42,3.41,Real Estate
2025-01-14,1262.08,1261.82,1276.66,1253.95,82951307,1247757686241.31,1.81,-0.2,-2.47,2.18,Real Estate
2025-01-15,1280.41,1291.04,1293.56,1280.06,54695072,793986045277.1,1.06,2.32,29.22,1.52,Real Estate
2025-01-16,1286.06,1298.72,1301.17,1268.25,33666407,490514762314.7,2.6,0.59,7.68,2.82,Real Estate
2025-01-17,1343.32,1333.74,1354.95,1329.34,122158662,1934767785441.01,1.93,2.7,35.02,4.18,Real Estate
2025-01-20,1310.64,1317.02,1326.27,1306.9,84328633,1211461329479.84,1.48,-1.25,-16.72,3.09,Real Estate
2025-01-21,1310.53,1298.52,1320.47,1295.93,44634871,565094559018.91,1.89,-1.4,-18.5,4.87,Real Estate
2025-01-22,1336.73,1331.5,1351.55,1318.05,74202087,1249706698282.17,2.54,2.54,32.98,0.57,Real Estate
2025-01-23,1309.95,1316.02,1326.08,1300.58,108589030,1934148451122.25,1.96,-1.16,-15.48,4.99,Real Estate
2025-01-24,1330.57,1321.32,1332.68,1320.74,69442483,1041697743361.86,0.9,0.4,5.29,3.61,Real Estate
2025-01-27,1298.05,1305.28,1319.3,1297.56,73972163,1211409469492.31,1.67,-1.21,-16.04,4.25,Real Estate
2025-01-28,1250.09,1261.05,1262.43,1244.2,110001204,1629578654867.8,1.47,-3.39,-44.24,2.01,Real Estate
2025-01-29,1259.08,1265.67,1272.79,1252.36,141616235,1507933041005.69,1.63,0.37,4.62,2.79,Real Estate
2025-01-30,1299.48,1293.52,1309.14,1292.78,61848624,876951215061.23,1.27,2.2,27.85,4.09,Real Estate
2025-01-31,1300.34,1291.52,1304.26,1290.61,33641755,350589203355.32,1.06,-0.15,-1.99,3.92,Real Estate
2025-02-03,1249.89,1252.86,1259.28,1248.6,34233383,541832715421.57,0.85,-2.99,-38.66,2.0,Real Estate
2025-02-04,1241.15,1255.22,1259.94,1240.99,46478648,674253790928.12,1.53,0.19,2.36,1.96,Real Estate
2025-02-05,1224.32,1235.87,1248.7,1210.57,41142583,451916481474.31,3.15,-1.54,-19.35,3.48,Real Estate
2025-02-06,1163.25,1170.75,1179.37,1142.21,28311129,390958890879.05,3.25,-5.27,-65.12,4.7,Real Estate
2025-02-07,1159.43,1168.5,1183.14,1150.7,165405815,2761733977238.82,2.82,-0.19,-2.25,2.47,Real Estate
2025-02-10,1182.13,1180.25,1185.42,1175.24,85501940,1047831062589.73,0.87,1.01,11.75,2.09,Real Estate
2025-02-11,1221.74,1207.7,1232.84,1196.31,50531183,907863052337.53,3.05,2.33,27.45,4.53,Real Estate
2025-02-12,1255.74,1249.77,1261.3,1249.21,64601073,1188089559744.78,0.97,3.48,42.07,3.57,Real Estate
2025-02-13,1257.1,1265.66,1266.36,1246.13,26877510,459145436330.89,1.62,1.27,15.9,2.25,Real Estate
2025-02-14,1283.55,1288.92,1301.85,1276.09,117114301,2067509090637.46,2.02,1.84,23.25,0.76,Real Estate
2025-02-17,1251.65,1255.42,1263.44,1246.99,24771263,338156509807.51,1.32,-2.6,-33.5,3.75,Real Estate
2025-02-18,1298.79,1295.76,1299.45,1285.55,84732847,1187722425049.65,1.08,3.21,40.34,2.09,Real Estate
2025-02-19,1340.74,1328.22,1354.25,1318.39,26187399,510634449089.22,2.72,2.5,32.46,0.82,Real Estate
2025-02-20,1314.37,1318.06,1337.9,1309.57,53382629,743257694260.45,2.16,-0.76,-10.15,3.26,Real Estate
2025-02-21,1347.97,1335.64,1350.66,1329.07,122221366,1416646123558.27,1.62,1.33,17.57,1.95,Real Estate
2025-02-24,1367.81,1350.76,1371.2,1345.63,29006310,355324968270.8,1.9,1.13,15.12,2.02,Real Estate
2025-02-25,1387.15,1390.07,1393.66,1382.5,60954945,1099208474922.61,0.81,2.91,39.31,2.66,Real Estate
2025-02-26,1382.33,1385.46,1403.3,1361.74,89870952,1329897836304.21,3.05,-0.33,-4.62,3.73,Real Estate
2025-02-27,1361.41,1364.36,1375.46,1360.37,82812100,1061545670167.2,1.11,-1.52,-21.09,1.74,Real Estate
2025-02-28,1351.09,1350.58,1352.89,1331.53,68005082,1257975020695.2,1.6,-1.01,-13.78,0.86,Real Estate
2025-03-03,1371.45,1374.4,1386.66,1351.44,84130671,1320568726761.97,2.61,1.76,23.82,2.41,Real Estate
2025-03-04,1328.22,1321.22,1348.58,1314.55,48379562,765343022992.43,2.59,-3.87,-53.19,0.75,Real Estate
2025-03-05,1230.08,1241.62,1248.22,1226.06,172584568,1945203090318.36,1.81,-6.02,-79.59,3.64,Real Estate
2025-03-06,1259.4,1263.46,1276.7,1258.46,29346712,346655464405.69,1.45,1.76,21.83,4.82,Real Estate
2025-03-07,1272.53,1270.02,1280.84,1249.14,117392710,1324078946377.11,2.54,0.52,6.57,3.46,Real Estate
2025-03-10,1276.74,1270.11,1303.44,1267.78,72185320,1063691249988.49,2.81,0.01,0.09,1.74,Real Estate
2025-03-11,1252.85,1236.57,1263.95,1212.1,89393150,1484514071567.62,4.28,-2.64,-33.54,1.32,Real Estate
2025-03-12,1184.67,1193.91,1201.06,1182.33,97686410,1530864457614.31,1.58,-3.45,-42.66,1.55,Real Estate
2025-03-13,1173.79,1178.4,1205.37,1168.11,86686983,1004009543915.72,3.19,-1.3,-15.51,1.5,Real Estate
2025-03-14,1170.43,1186.57,1193.09,1164.4,43771309,725093473412.5,2.46,0.69,8.17,1.91,Real Estate
2025-03-17,1164.5,1172.31,1179.73,1162.24,56903371,583006907582.09,1.5,-1.2,-14.26,0.94,Real Estate
2025-03-18,1180.4,1193.06,1211.53,1180.28,31775470,333546737548.4,2.65,1.77,20.75,4.53,Real Estate
2025-03-19,1166.28,1169.94,1178.08,1155.84,56556581,922718918178.15,1.92,-1.94,-23.12,4.48,Real Estate
2025-03-20,1155.85,1157.44,1163.19,1145.8,77149796,867148317326.87,1.52,-1.07,-12.5,3.27,Real Estate
2025-03-21,1176.67,1173.37,1183.51,1169.54,88948146,1352288532549.69,1.19,1.38,15.93,0.78,Real Estate
2025-03-24,1162.09,1164.17,1164.4,1161.43,79854530,749623215467.94,0.26,-0.78,-9.2,4.12,Real Estate
2025-03-25,1159.46,1156.2,1159.8,1140.67,27301579,273211022590.99,1.68,-0.68,-7.97,0.78,Real Estate
2025-03-26,1141.75,1140.97,1142.11,1125.33,49570826,693697064955.81,1.49,-1.32,-15.23,0.98,Real Estate
2025-03-27,1114.76,1121.71,1131.72,1114.03,47151446,490660276663.81,1.59,-1.69,-19.26,1.96,Real Estate
2025-03-28,1117.9,1129.32,1150.32,1110.08,34103686,315719273744.42,3.63,0.68,7.61,2.44,Real Estate
2025-03-31,1143.9,1139.91,1146.51,1127.77,43229483,555292484595.72,1.66,0.94,10.59,2.09,Real Estate
2025-04-01,1156.06,1144.75,1158.74,1136.6,65701978,775711265165.22,1.95,0.42,4.84,1.24,Real Estate
2025-04-02,1147.49,1130.3,1154.4,1116.65,133137669,2048973370312.53,3.38,-1.26,-14.45,1.0,Real Estate
2025-04-03,1131.72,1125.4,1138.56,1117.0,40770438,630058219401.64,1.93,-0.43,-4.89,4.37,Real Estate
2025-04-04,1171.14,1160.99,1195.85,1153.42,37339704,533257397185.57,3.68,3.16,35.58,2.13,Real Estate
2025-04-07,1130.76,1127.64,1137.99,1113.41,48654933,551463795280.29,2.21,-2.87,-33.35,1.48,Real Estate
2025-04-08,1171.95,1169.83,1184.05,1165.21,77728550,1021264636530.35,1.62,3.74,42.19,2.69,Real Estate
2025-04-09,1172.6,1171.82,1180.4,1167.03,121066912,1832340205949.3,1.15,0.17,1.98,0.67,Real Estate
2025-04-10,1166.5,1167.24,1169.03,1154.18,62880430,622783313114.64,1.29,-0.39,-4.57,3.2,Real Estate
