日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,index_name,index_code
2024-01-05,2673.09,2663.15,2684.99,2655.67,55414939,1271567133271.66,1.1,-0.12,-3.29,1.47,SSE 50,3
2024-01-08,2745.52,2724.66,2747.93,2714.05,58620722,1485922451147.94,1.25,2.31,61.51,4.9,SSE 50,3
2024-01-09,2697.89,2699.56,2713.32,2685.61,75477182,1636219883168.53,1.03,-0.92,-25.09,3.21,SSE 50,3
2024-01-10,2692.16,2694.46,2702.55,2688.44,110414429,2458845905439.67,0.53,-0.19,-5.1,2.25,SSE 50,3
2024-01-11,2748.62,2740.16,2753.77,2725.5,110481835,4110109616876.55,1.04,1.7,45.7,2.85,SSE 50,3
2024-01-12,2770.72,2755.15,2774.38,2746.13,62879816,1627429789508.11,1.03,0.55,14.99,2.22,SSE 50,3
2024-01-15,2735.25,2746.45,2759.07,2720.88,49948749,1596783756021.23,1.4,-0.32,-8.7,3.21,SSE 50,3
2024-01-16,2724.81,2718.85,2737.19,2714.25,128306908,3695193929391.73,0.84,-1.0,-27.6,0.5,SSE 50,3
2024-01-17,2701.34,2685.15,2729.51,2682.91,62467367,1728198644300.17,1.74,-1.24,-33.7,1.56,SSE 50,3
2024-01-18,2645.0,2647.17,2651.01,2630.15,48712488,1805268738195.14,0.79,-1.41,-37.97,4.95,SSE 50,3
2024-01-19,2665.51,2675.74,2680.58,2660.15,71490903,2181403037727.72,0.77,1.08,28.56,1.01,SSE 50,3
2024-01-22,2706.12,2699.13,2710.62,2696.38,26353245,826371397808.78,0.53,0.87,23.39,0.86,SSE 50,3
2024-01-23,2702.81,2714.87,2716.79,2695.98,51917062,1580554822215.46,0.77,0.58,15.74,2.72,SSE 50,3
2024-01-24,2692.68,2682.14,2703.42,2676.77,50188447,1330316466296.64,1.0,-1.21,-32.73,1.81,SSE 50,3
2024-01-25,2691.39,2673.82,2714.07,2660.62,44242750,1512164592474.62,2.01,-0.31,-8.32,2.9,SSE 50,3
2024-01-26,2679.25,2683.68,2689.95,2670.49,79401467,1775079030713.42,0.73,0.37,9.86,4.82,SSE 50,3
2024-01-29,2736.05,2721.16,2738.25,2703.61,112534541,3053160274522.11,1.28,1.4,37.48,1.07,SSE 50,3
2024-01-30,2737.93,2732.24,2739.25,2728.92,153050382,5281754572351.08,0.38,0.41,11.08,2.48,SSE 50,3
2024-01-31,2749.0,2736.48,2771.15,2735.88,51245710,1154666530787.72,1.29,0.16,4.24,3.91,SSE 50,3
2024-02-01,2703.0,2708.81,2738.37,2701.88,57002647,1263062379002.92,1.35,-1.01,-27.67,1.22,SSE 50,3
2024-02-02,2741.58,2735.95,2770.56,2731.61,46741429,1356748056962.21,1.43,1.0,27.14,3.7,SSE 50,3
2024-02-05,2825.91,2823.65,2831.44,2816.31,85931577,2367747970762.36,0.54,3.21,87.7,2.3,SSE 50,3
2024-02-06,2772.94,2780.15,2780.46,2769.3,25809188,926099869001.88,0.4,-1.54,-43.5,3.29,SSE 50,3
2024-02-07,2750.17,2753.37,2760.21,2745.02,54049162,1978022285016.54,0.55,-0.96,-26.77,2.87,SSE 50,3
2024-02-08,2779.62,2774.35,2786.7,2772.48,75961884,1739420291632.84,0.51,0.76,20.98,2.53,SSE 50,3
2024-02-09,2786.1,2796.48,2797.92,2763.63,48083128,1486461716865.91,1.24,0.8,22.13,2.66,SSE 50,3
2024-02-12,2703.53,2714.29,2729.24,2701.28,52984450,2100059364822.83,1.04,-2.94,-82.19,1.16,SSE 50,3
2024-02-13,2700.4,2711.83,2722.73,2693.36,107789045,2978805255304.14,1.09,-0.09,-2.46,2.45,SSE 50,3
2024-02-14,2666.7,2673.54,2683.55,2663.77,63822074,1600296359203.68,0.74,-1.41,-38.29,3.89,SSE 50,3
2024-02-15,2687.98,2685.45,2696.12,2679.63,119322552,3732766128511.66,0.62,0.45,11.91,4.53,SSE 50,3
2024-02-16,2698.58,2703.1,2714.63,2692.69,148882941,4489841002980.31,0.81,0.66,17.65,3.32,SSE 50,3
2024-02-19,2682.7,2671.43,2690.9,2664.57,85612056,2181080211953.22,0.99,-1.17,-31.66,4.22,SSE 50,3
2024-02-20,2659.26,2671.99,2685.08,2651.24,56775500,1454441596276.05,1.28,0.02,0.56,2.78,SSE 50,3
2024-02-21,2701.4,2696.83,2706.83,2688.86,144794249,5000933500982.3,0.67,0.93,24.84,1.47,SSE 50,3
2024-02-22,2724.17,2727.47,2729.32,2713.35,18564167,519518942549.43,0.59,1.14,30.64,3.76,SSE 50,3
2024-02-23,2701.45,2702.38,2702.82,2688.2,30224875,1217197961057.16,0.54,-0.92,-25.09,3.66,SSE 50,3
2024-02-26,2740.9,2734.72,2741.77,2730.34,96511847,2646880280029.51,0.42,1.2,32.34,0.53,SSE 50,3
2024-02-27,2718.91,2742.76,2753.61,2700.16,226245721,7344192799305.55,1.98,0.29,8.03,2.66,SSE 50,3
2024-02-28,2708.9,2728.14,2729.89,2685.42,92365907,2144883054649.9,1.66,-0.53,-14.61,4.72,SSE 50,3
2024-02-29,2725.13,2725.7,2726.67,2698.06,72014772,2310686436494.54,1.06,-0.09,-2.44,4.93,SSE 50,3
2024-03-01,2747.94,2749.96,2759.12,2743.81,52000453,1605062027984.29,0.56,0.89,24.27,2.56,SSE 50,3
2024-03-04,2760.85,2773.93,2775.97,2743.52,86712146,2512471425435.6,1.18,0.87,23.96,3.75,SSE 50,3
2024-03-05,2820.44,2801.89,2820.79,2796.93,117159627,3613378214744.96,0.85,1.01,27.97,0.58,SSE 50,3
2024-03-06,2770.81,2781.45,2787.32,2759.15,95474660,2456214201444.98,1.02,-0.73,-20.45,1.71,SSE 50,3
2024-03-07,2783.69,2788.59,2802.7,2769.83,67755015,2596349800015.25,1.19,0.26,7.14,3.75,SSE 50,3
2024-03-08,2792.06,2781.51,2807.75,2778.66,110083835,4425356177479.44,1.05,-0.25,-7.08,3.44,SSE 50,3
2024-03-11,2782.06,2788.27,2810.11,2763.56,76478246,2956065596181.3,1.68,0.24,6.77,3.47,SSE 50,3
2024-03-12,2765.06,2773.0,2775.99,2763.83,84733543,3203554164106.7,0.44,-0.55,-15.27,3.63,SSE 50,3
2024-03-13,2825.32,2821.7,2843.16,2807.31,106683710,3563795531356.16,1.28,1.76,48.7,2.43,SSE 50,3
2024-03-14,2814.5,2821.42,2824.27,2801.06,41159105,1200236643757.82,0.83,-0.01,-0.28,4.72,SSE 50,3
2024-03-15,2821.06,2817.39,2838.27,2805.18,64928939,1683607167106.08,1.18,-0.14,-4.03,2.15,SSE 50,3
2024-03-18,2836.23,2831.44,2839.98,2829.75,69506216,2703715943940.02,0.36,0.5,14.05,4.56,SSE 50,3
2024-03-19,2869.85,2866.26,2874.14,2863.26,36021796,857394103010.07,0.38,1.23,34.82,0.77,SSE 50,3
2024-03-20,2879.13,2867.97,2885.16,2856.27,38077849,1012023907288.12,1.01,0.06,1.71,4.32,SSE 50,3
2024-03-21,2854.77,2858.41,2878.16,2849.91,48017165,1483992211905.78,0.99,-0.33,-9.57,1.86,SSE 50,3
2024-03-22,2881.88,2886.68,2893.12,2871.85,110531936,2987252125041.04,0.74,0.99,28.27,3.47,SSE 50,3
2024-03-25,2941.44,2942.27,2947.29,2935.11,59539795,2116370354672.08,0.42,1.93,55.59,0.75,SSE 50,3
2024-03-26,2960.64,2988.55,2999.87,2946.87,70068359,2736723452708.35,1.8,1.57,46.28,0.86,SSE 50,3
2024-03-27,2958.59,2956.5,2976.22,2947.2,76607708,3253231916736.8,0.98,-1.07,-32.05,0.76,SSE 50,3
2024-03-28,2978.69,2981.93,2994.87,2974.16,90023596,2543001612729.68,0.7,0.86,25.43,2.68,SSE 50,3
2024-03-29,2983.69,2979.93,2998.33,2974.05,84357019,2503048758606.54,0.82,-0.07,-2.0,2.37,SSE 50,3
2024-04-01,3013.04,3021.98,3036.82,3010.36,67913164,2671535331471.24,0.88,1.41,42.05,1.94,SSE 50,3
2024-04-02,3096.92,3083.23,3107.34,3080.02,61269539,1798274585635.77,0.89,2.03,61.25,2.51,SSE 50,3
2024-04-03,3000.98,3003.04,3008.12,2985.55,113494839,3642360636514.33,0.76,-2.6,-80.19,1.91,SSE 50,3
2024-04-04,3012.07,3003.79,3025.11,2993.41,51318309,2046214144544.87,1.06,0.02,0.75,4.42,SSE 50,3
2024-04-08,2984.0,2989.0,3004.63,2974.5,129613417,4118562097516.19,1.01,-0.49,-14.79,3.03,SSE 50,3
2024-04-09,2970.5,2965.93,2975.33,2960.51,49357142,1321050294587.18,0.5,-0.77,-23.07,1.9,SSE 50,3
2024-04-10,2921.04,2936.11,2957.17,2911.92,56977441,1653885774780.99,1.55,-1.01,-29.82,2.55,SSE 50,3
2024-04-11,2900.79,2921.97,2927.64,2894.37,93564267,2341884793744.67,1.15,-0.48,-14.14,4.4,SSE 50,3
2024-04-12,2910.97,2912.96,2922.53,2895.39,214247827,7937987060995.28,0.94,-0.31,-9.01,2.34,SSE 50,3
2024-04-15,2901.82,2902.01,2902.84,2898.68,24938087,602181898395.82,0.14,-0.38,-10.95,2.42,SSE 50,3
2024-04-16,2836.86,2837.76,2847.23,2834.72,101229819,3452469382942.27,0.44,-2.21,-64.26,2.02,SSE 50,3
2024-04-17,2839.33,2842.04,2845.7,2820.64,83163281,3462659307535.35,0.89,0.15,4.28,1.67,SSE 50,3
2024-04-18,2871.5,2875.31,2899.25,2866.2,52342589,2109896755590.1,1.15,1.17,33.28,2.62,SSE 50,3
2024-04-19,2864.33,2857.96,2866.49,2851.89,78576917,1911219360255.8,0.51,-0.6,-17.36,3.81,SSE 50,3
2024-04-22,2823.15,2806.63,2825.35,2790.57,36018619,1314322495367.86,1.25,-1.8,-51.33,2.16,SSE 50,3
2024-04-23,2833.85,2809.85,2852.66,2798.45,44169999,1592431356467.48,1.94,0.11,3.22,1.52,SSE 50,3
2024-04-24,2853.19,2842.92,2860.66,2839.43,81327492,2332585369991.6,0.75,1.18,33.07,3.47,SSE 50,3
2024-04-25,2826.61,2848.11,2853.3,2801.34,39659833,990086164513.28,1.85,0.18,5.19,4.14,SSE 50,3
2024-04-26,2835.42,2825.62,2838.4,2806.12,70809282,2796822483971.48,1.15,-0.79,-22.49,0.6,SSE 50,3
2024-04-29,2802.86,2793.29,2805.55,2785.83,47114509,1563478853166.45,0.71,-1.14,-32.33,3.35,SSE 50,3
2024-04-30,2814.33,2815.26,2817.81,2810.95,52342155,1899266092122.73,0.24,0.79,21.97,4.55,SSE 50,3
2024-05-06,2816.95,2808.36,2819.21,2803.86,112437665,3538035715606.38,0.55,-0.25,-6.9,0.9,SSE 50,3
2024-05-07,2795.92,2792.6,2811.76,2790.67,36669058,978607006366.55,0.76,-0.56,-15.76,4.55,SSE 50,3
2024-05-08,2774.1,2774.23,2778.58,2767.43,64559337,1759223452299.58,0.4,-0.66,-18.37,1.03,SSE 50,3
2024-05-09,2783.54,2781.22,2788.83,2765.79,83408809,2724303554763.34,0.83,0.25,6.99,4.99,SSE 50,3
2024-05-10,2779.98,2785.08,2791.55,2779.32,74702147,2005990000965.26,0.44,0.14,3.86,2.8,SSE 50,3
2024-05-13,2770.1,2787.02,2797.95,2769.19,48845266,1468970820018.14,1.04,0.07,1.94,3.78,SSE 50,3
2024-05-14,2740.63,2757.72,2758.21,2733.46,78817453,1852056115111.28,0.91,-1.05,-29.3,0.78,SSE 50,3
2024-05-15,2735.14,2726.89,2740.83,2703.01,39237621,1601583283275.81,1.4,-1.12,-30.83,0.96,SSE 50,3
2024-05-16,2698.48,2707.64,2723.4,2691.36,51471188,1716536916298.66,1.19,-0.71,-19.25,4.83,SSE 50,3
2024-05-17,2702.84,2716.56,2732.06,2690.49,145450795,3564976368850.44,1.55,0.33,8.91,4.95,SSE 50,3
2024-05-20,2719.27,2733.25,2738.16,2700.45,90394013,2201574718282.28,1.4,0.61,16.69,1.75,SSE 50,3
2024-05-21,2773.25,2777.62,2778.72,2771.06,65750691,2078878085666.49,0.28,1.62,44.37,2.04,SSE 50,3
2024-05-22,2766.1,2752.33,2769.92,2737.63,82225105,1849718241701.1,1.18,-0.91,-25.29,0.54,SSE 50,3
2024-05-23,2773.24,2774.57,2778.22,2773.06,43876966,1325047694297.61,0.19,0.81,22.24,4.8,SSE 50,3
2024-05-24,2709.5,2722.36,2740.49,2692.49,75576202,3006852543438.17,1.78,-1.88,-52.21,4.63,SSE 50,3
2024-05-27,2746.48,2733.12,2757.05,2717.59,52394908,1970957511259.68,1.45,0.4,10.76,1.02,SSE 50,3
2024-05-28,2690.82,2687.92,2694.63,2667.38,49132088,1916200876907.56,1.02,-1.65,-45.2,2.14,SSE 50,3
2024-05-29,2648.93,2651.96,2657.05,2648.87,61715791,1436642055899.85,0.31,-1.34,-35.96,4.85,SSE 50,3
2024-05-30,2678.48,2674.19,2699.08,2663.69,48609309,1377337598865.43,1.33,0.84,22.23,1.07,SSE 50,3
2024-05-31,2679.06,2678.96,2706.3,2666.83,70461794,2243456888625.07,1.48,0.18,4.76,4.43,SSE 50,3
2024-06-03,2663.56,2669.88,2686.9,2640.17,80861834,2815631866047.27,1.77,-0.34,-9.07,1.41,SSE 50,3
2024-06-04,2624.47,2629.21,2636.13,2617.75,57286485,1618721153245.59,0.7,-1.52,-40.67,0.81,SSE 50,3
2024-06-05,2629.37,2640.15,2650.32,2619.28,15778219,426259717111.32,1.19,0.42,10.94,1.14,SSE 50,3
2024-06-06,2638.83,2642.92,2645.65,2627.07,42529214,1139240155479.06,0.71,0.11,2.78,3.69,SSE 50,3
2024-06-07,2672.4,2664.22,2677.35,2632.91,38231504,1377738195771.25,1.69,0.81,21.3,1.12,SSE 50,3
2024-06-10,2596.62,2588.9,2599.93,2578.57,79014912,2183238634276.06,0.83,-2.83,-75.32,0.52,SSE 50,3
2024-06-11,2605.31,2606.82,2612.64,2598.65,45589212,964314404213.38,0.54,0.69,17.92,3.99,SSE 50,3
2024-06-12,2590.12,2591.53,2604.63,2566.15,51114128,1773893189437.78,1.5,-0.59,-15.29,3.45,SSE 50,3
2024-06-13,2591.23,2600.09,2605.69,2572.02,99918651,2371783403620.09,1.31,0.33,8.56,4.45,SSE 50,3
2024-06-14,2601.95,2598.56,2622.73,2583.36,44443533,1431774086240.03,1.52,-0.06,-1.53,3.1,SSE 50,3
2024-06-17,2562.73,2574.49,2580.49,2557.65,72669471,1535279841209.54,0.89,-0.93,-24.07,0.71,SSE 50,3
2024-06-18,2570.11,2563.08,2570.96,2552.03,48211030,1323284546467.04,0.74,-0.44,-11.41,0.6,SSE 50,3
2024-06-19,2542.12,2538.61,2544.51,2534.52,51881617,1474002908918.19,0.39,-0.95,-24.47,4.03,SSE 50,3
2024-06-20,2521.99,2524.19,2532.95,2512.4,36697580,1372023612640.18,0.82,-0.57,-14.41,4.5,SSE 50,3
2024-06-21,2502.8,2499.21,2507.28,2485.32,50594726,1089614482732.99,0.88,-0.99,-24.99,4.1,SSE 50,3
2024-06-24,2507.67,2510.49,2514.83,2491.71,84634550,2817543425363.52,0.93,0.45,11.29,2.18,SSE 50,3
2024-06-25,2488.55,2487.0,2501.55,2476.98,40526747,1486981268083.55,0.99,-0.94,-23.49,3.48,SSE 50,3
2024-06-26,2504.28,2502.51,2517.86,2490.07,45911927,1141867820397.38,1.12,0.62,15.51,0.85,SSE 50,3
2024-06-27,2602.64,2592.66,2604.59,2585.92,196266337,4874570982185.18,0.72,3.6,90.15,3.73,SSE 50,3
2024-06-28,2589.76,2585.59,2591.89,2582.96,74652226,2830537264344.86,0.35,-0.27,-7.07,1.62,SSE 50,3
2024-07-01,2549.64,2540.85,2550.23,2532.18,77764868,2257832286433.93,0.71,-1.73,-44.74,4.7,SSE 50,3
2024-07-02,2603.29,2599.91,2609.83,2596.35,48009252,1717286543333.16,0.52,2.32,59.06,2.02,SSE 50,3
2024-07-03,2609.66,2610.15,2610.71,2605.17,110563446,3913943723741.09,0.21,0.39,10.24,2.03,SSE 50,3
2024-07-04,2611.11,2606.68,2611.85,2604.43,119937565,3214554316584.76,0.28,-0.13,-3.48,1.79,SSE 50,3
2024-07-05,2599.16,2596.2,2608.99,2587.45,48521391,1173083855436.64,0.83,-0.4,-10.48,3.35,SSE 50,3
2024-07-08,2563.38,2566.44,2576.42,2547.91,112036349,3715013661420.48,1.12,-1.15,-29.76,0.94,SSE 50,3
2024-07-09,2545.26,2557.14,2564.92,2538.74,128303254,3776019714008.93,1.03,-0.36,-9.3,0.74,SSE 50,3
2024-07-10,2531.09,2535.46,2538.13,2524.93,23335930,676488619666.81,0.52,-0.85,-21.68,3.63,SSE 50,3
2024-07-11,2509.82,2514.22,2517.61,2501.11,100918989,2999989037696.29,0.66,-0.84,-21.24,4.76,SSE 50,3
2024-07-12,2535.31,2530.67,2564.12,2511.61,44808261,927522089331.25,2.09,0.65,16.45,3.85,SSE 50,3
2024-07-15,2557.41,2557.96,2562.33,2553.65,127389574,2618421717933.99,0.34,1.08,27.29,1.62,SSE 50,3
2024-07-16,2545.02,2551.87,2569.5,2530.99,43999747,1145138594709.84,1.52,-0.24,-6.1,2.13,SSE 50,3
2024-07-17,2564.82,2566.21,2582.98,2564.66,88941556,2343096842643.04,0.71,0.56,14.35,1.42,SSE 50,3
2024-07-18,2622.85,2625.63,2630.53,2612.47,27241197,932053214749.74,0.69,2.32,59.41,3.58,SSE 50,3
2024-07-19,2593.72,2601.61,2602.08,2585.98,114692716,3067302173522.69,0.62,-0.91,-24.02,1.57,SSE 50,3
2024-07-22,2567.48,2555.11,2577.64,2543.26,68116830,1830420460567.35,1.35,-1.79,-46.5,3.07,SSE 50,3
2024-07-23,2577.19,2578.77,2585.6,2564.3,125228926,3825777926371.71,0.83,0.93,23.66,4.28,SSE 50,3
2024-07-24,2551.53,2558.22,2567.68,2551.29,45889358,1425322811761.05,0.64,-0.8,-20.56,2.82,SSE 50,3
2024-07-25,2529.68,2543.63,2546.65,2515.93,73046764,1919922126084.85,1.22,-0.57,-14.59,3.17,SSE 50,3
2024-07-26,2548.06,2547.33,2555.27,2534.11,140334366,4256394446299.75,0.83,0.15,3.7,4.86,SSE 50,3
2024-07-29,2586.72,2582.31,2589.08,2567.54,64819767,2062968004284.67,0.84,1.37,34.98,1.94,SSE 50,3
2024-07-30,2580.72,2586.29,2590.03,2578.29,81395348,2069058159468.38,0.46,0.15,3.98,4.09,SSE 50,3
2024-07-31,2527.42,2526.25,2527.69,2519.58,93144817,2270761440233.19,0.32,-2.32,-60.04,3.59,SSE 50,3
2024-08-01,2527.32,2536.45,2539.11,2514.2,30218777,1090941417095.54,0.99,0.4,10.21,1.01,SSE 50,3
2024-08-02,2541.24,2543.17,2543.78,2540.41,50599450,1612673209749.14,0.13,0.26,6.71,4.95,SSE 50,3
2024-08-05,2528.38,2519.36,2555.25,2517.71,115981220,2973849784765.0,1.49,-0.94,-23.81,3.6,SSE 50,3
2024-08-06,2470.53,2472.43,2472.63,2465.29,23586552,691360665819.01,0.3,-1.86,-46.92,0.56,SSE 50,3
2024-08-07,2457.05,2462.29,2473.75,2443.93,114838662,3662337496020.93,1.22,-0.41,-10.15,3.75,SSE 50,3
2024-08-08,2410.78,2400.15,2414.64,2397.0,48917282,957869862000.8,0.74,-2.52,-62.13,1.1,SSE 50,3
2024-08-09,2354.76,2353.22,2356.14,2342.76,183483627,6234358426681.33,0.57,-1.96,-46.93,1.82,SSE 50,3
2024-08-12,2314.63,2318.48,2326.12,2309.65,81689675,2466055418075.86,0.71,-1.48,-34.74,2.07,SSE 50,3
2024-08-13,2280.24,2286.77,2294.4,2275.79,44001596,1081256888563.69,0.82,-1.37,-31.71,1.89,SSE 50,3
2024-08-14,2300.36,2309.11,2326.59,2295.46,107149181,3593978404805.6,1.36,0.98,22.34,3.85,SSE 50,3
2024-08-15,2308.76,2305.51,2328.91,2297.47,134438371,2600766578283.48,1.37,-0.16,-3.6,3.89,SSE 50,3
2024-08-16,2320.44,2314.58,2321.73,2309.75,88817582,2729896358211.78,0.52,0.39,9.07,2.88,SSE 50,3
2024-08-19,2320.11,2320.11,2340.94,2316.81,52537697,1424204588859.92,1.04,0.24,5.53,3.05,SSE 50,3
2024-08-20,2279.58,2281.08,2286.0,2265.69,134777948,3890185498603.2,0.9,-1.68,-39.04,1.91,SSE 50,3
2024-08-21,2271.56,2267.16,2273.23,2262.8,41265777,1057160011140.3,0.46,-0.61,-13.92,0.6,SSE 50,3
2024-08-22,2251.11,2261.7,2266.38,2239.91,112196945,2291567669534.9,1.18,-0.24,-5.47,2.08,SSE 50,3
2024-08-23,2259.18,2258.61,2261.83,2237.51,19694241,437057051686.23,1.09,-0.14,-3.08,0.54,SSE 50,3
2024-08-26,2270.87,2270.74,2281.39,2256.4,69637762,1777580025764.4,1.11,0.54,12.13,4.39,SSE 50,3
2024-08-27,2297.21,2294.07,2315.89,2285.42,49669666,1644454207087.31,1.33,1.03,23.33,3.38,SSE 50,3
2024-08-28,2307.28,2303.64,2309.76,2297.47,33059170,645672844973.66,0.54,0.42,9.56,4.91,SSE 50,3
2024-08-29,2345.35,2348.51,2349.3,2325.31,126081986,2585869244463.15,1.03,1.95,44.87,1.32,SSE 50,3
2024-08-30,2374.51,2360.07,2375.86,2358.3,22440552,480303941568.29,0.74,0.49,11.56,3.46,SSE 50,3
2024-09-02,2338.03,2346.43,2355.96,2330.32,131157328,3823768597494.52,1.1,-0.58,-13.64,1.35,SSE 50,3
2024-09-03,2376.07,2379.81,2392.4,2369.67,30511469,767077730742.72,0.96,1.42,33.38,3.38,SSE 50,3
2024-09-04,2354.77,2348.12,2363.35,2333.83,111181757,2361287088455.92,1.26,-1.33,-31.69,2.71,SSE 50,3
2024-09-05,2357.2,2362.15,2367.54,2357.05,44470687,930056527895.48,0.45,0.6,14.03,3.49,SSE 50,3
2024-09-06,2359.36,2358.49,2364.65,2355.0,24720489,741562753577.27,0.41,-0.16,-3.67,3.76,SSE 50,3
2024-09-09,2332.35,2336.46,2345.5,2325.48,52356659,1374752520061.8,0.86,-0.93,-22.03,2.85,SSE 50,3
2024-09-10,2339.05,2342.07,2344.84,2321.36,87044267,2876378848469.07,1.01,0.24,5.61,2.72,SSE 50,3
2024-09-11,2324.98,2334.95,2341.26,2312.15,41900867,1059391358389.98,1.26,-0.3,-7.12,0.81,SSE 50,3
2024-09-12,2293.52,2287.78,2299.9,2281.78,74784566,2154062558260.76,0.79,-2.02,-47.17,2.14,SSE 50,3
2024-09-13,2298.57,2292.64,2302.1,2277.18,92701677,2884250625999.47,1.09,0.21,4.86,1.86,SSE 50,3
2024-09-16,2272.67,2266.84,2275.0,2262.5,138518748,4608186064262.37,0.55,-1.13,-25.8,3.32,SSE 50,3
2024-09-17,2266.91,2270.12,2274.96,2255.2,67769709,2166926925342.74,0.88,0.14,3.28,1.74,SSE 50,3
2024-09-18,2269.66,2267.17,2269.85,2253.74,117608424,3580197294003.99,0.71,-0.13,-2.95,1.55,SSE 50,3
2024-09-19,2293.14,2278.14,2297.92,2252.57,100396492,2490777678534.38,2.01,0.48,10.96,4.32,SSE 50,3
2024-09-20,2223.55,2221.42,2232.91,2200.42,62696577,2072366515511.5,1.48,-2.49,-56.72,4.23,SSE 50,3
2024-09-23,2189.04,2197.43,2201.69,2182.23,116518740,2522786367210.09,0.89,-1.08,-23.99,1.98,SSE 50,3
2024-09-24,2271.63,2278.05,2281.23,2252.62,102669970,2953778974094.97,1.27,3.67,80.62,0.89,SSE 50,3
2024-09-25,2343.53,2350.52,2365.92,2343.12,60427251,1266150197985.0,0.97,3.18,72.47,2.74,SSE 50,3
2024-09-26,2364.61,2354.35,2372.37,2340.14,93805287,2703534886493.31,1.38,0.16,3.82,2.53,SSE 50,3
2024-09-27,2346.23,2343.19,2353.37,2336.49,75214437,2261039248034.9,0.72,-0.47,-11.16,4.41,SSE 50,3
2024-09-30,2353.64,2365.92,2370.55,2343.8,86359633,1763704064271.79,1.14,0.97,22.74,2.96,SSE 50,3
2024-10-08,2360.94,2350.83,2370.87,2343.05,168318729,3982464764299.37,1.19,-0.64,-15.09,4.74,SSE 50,3
2024-10-09,2366.67,2362.25,2376.45,2344.69,43919597,1295896705322.47,1.35,0.49,11.42,2.68,SSE 50,3
2024-10-10,2365.2,2363.84,2376.24,2351.95,74577452,2153361905184.61,1.03,0.07,1.59,3.5,SSE 50,3
2024-10-11,2403.93,2391.95,2412.26,2382.09,66672525,2021771071902.76,1.27,1.19,28.11,2.66,SSE 50,3
2024-10-14,2407.78,2409.6,2421.83,2395.57,97378676,2081547130200.76,1.1,0.74,17.65,1.95,SSE 50,3
2024-10-15,2407.91,2397.14,2408.05,2386.4,52381048,1457449043771.65,0.91,-0.52,-12.46,0.62,SSE 50,3
2024-10-16,2340.58,2357.77,2371.57,2336.84,49465742,1690331380301.22,1.49,-1.64,-39.37,4.07,SSE 50,3
2024-10-17,2324.64,2330.28,2352.36,2307.82,63581086,2174476571838.81,1.93,-1.17,-27.49,4.56,SSE 50,3
2024-10-18,2344.22,2338.11,2351.17,2324.54,83263669,1730135721761.15,1.15,0.34,7.83,3.8,SSE 50,3
2024-10-21,2349.95,2337.01,2373.47,2332.34,52244629,1741186451343.68,1.76,-0.05,-1.1,1.73,SSE 50,3
2024-10-22,2328.55,2337.94,2353.25,2323.41,17412881,489962743308.11,1.28,0.04,0.94,4.18,SSE 50,3
2024-10-23,2341.48,2344.71,2363.1,2325.39,40789062,1269165788869.37,1.62,0.29,6.77,3.26,SSE 50,3
2024-10-24,2325.1,2323.83,2329.37,2323.62,133183396,2802333821556.82,0.25,-0.89,-20.89,3.57,SSE 50,3
2024-10-25,2314.19,2321.39,2322.39,2312.16,142302092,4348930139170.33,0.44,-0.1,-2.44,0.8,SSE 50,3
2024-10-28,2319.35,2321.37,2323.59,2301.01,51231507,1010588529048.18,0.98,-0.0,-0.02,3.12,SSE 50,3
2024-10-29,2296.82,2284.89,2308.2,2276.45,161293845,4581342190525.53,1.39,-1.57,-36.48,3.03,SSE 50,3
2024-10-30,2262.02,2269.74,2286.01,2259.2,55768034,1604576204106.61,1.19,-0.66,-15.15,3.48,SSE 50,3
2024-10-31,2277.93,2279.74,2288.2,2273.17,30477964,879162412810.29,0.66,0.44,10.0,3.97,SSE 50,3
2024-11-01,2299.57,2297.5,2307.01,2288.44,56343146,1088737303299.99,0.81,0.78,17.76,2.32,SSE 50,3
2024-11-04,2280.81,2277.31,2295.6,2272.84,94367012,2297172280473.16,1.0,-0.88,-20.18,1.2,SSE 50,3
2024-11-05,2283.52,2290.05,2295.18,2283.47,49493351,1497338664247.97,0.51,0.56,12.74,4.66,SSE 50,3
2024-11-06,2273.46,2274.8,2288.66,2262.11,88780317,2742124503077.27,1.17,-0.67,-15.25,3.99,SSE 50,3
2024-11-07,2250.88,2253.03,2258.48,2246.74,75033756,1844128866464.62,0.52,-0.96,-21.77,2.93,SSE 50,3
2024-11-08,2302.9,2300.6,2314.11,2294.13,56898912,1195670151633.26,0.87,2.11,47.57,2.1,SSE 50,3
2024-11-11,2281.43,2290.32,2291.57,2262.17,96801011,2548756152081.03,1.3,-0.45,-10.27,4.93,SSE 50,3
2024-11-12,2262.85,2253.4,2270.65,2244.95,121395321,3433579860137.4,1.14,-1.61,-36.93,0.92,SSE 50,3
2024-11-13,2244.67,2242.76,2253.28,2232.04,71906361,2329177133201.72,0.95,-0.47,-10.63,4.71,SSE 50,3
2024-11-14,2244.29,2236.42,2251.83,2228.2,88176746,2518130290571.09,1.06,-0.28,-6.34,2.32,SSE 50,3
2024-11-15,2254.84,2259.1,2265.45,2248.15,31698224,985246208607.99,0.77,1.01,22.68,0.94,SSE 50,3
2024-11-18,2241.34,2250.4,2252.68,2231.88,131663485,2919469721647.46,0.93,-0.38,-8.7,2.21,SSE 50,3
